SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2200 Londonderry Rd,Alexandria,VA,22308,750000,4,3.5,HESSICK AND SHARPS ADDN,2850,11713,1969,2,263,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/2200-Londonderry-Rd-22308/home/9819501,BRIGHT MLS,VAFX1143488,N,Y,38.723635,-77.0691506
MLS Listing,,Single Family Residential,6413 Berkshire Dr,Alexandria,VA,22310,499950,3,2,VIRGINIA HILLS,1040,11321,1956,2,481,,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Alexandria/6413-Berkshire-Dr-22310/home/9758777,BRIGHT MLS,VAFX1142414,N,Y,38.7781129,-77.095814
MLS Listing,,Single Family Residential,4404 Ferry Landing Rd,Alexandria,VA,22309,635000,4,3,MOUNT VERNON PARK,2286,22051,1956,2,278,,Active,,,http://www.redfin.com/VA/Alexandria/4404-Ferry-Landing-Rd-22309/home/9826828,BRIGHT MLS,VAFX1144024,N,Y,38.7045941,-77.1094357
MLS Listing,,Condo/Co-op,5505 Seminary Rd Unit 618N,Falls Church,VA,22041,235000,1,1,SKYLINE SQUARE CONDO,646,,1987,2,364,277,Active,,,http://www.redfin.com/VA/Falls-Church/5505-Seminary-Rd-22041/unit-618N/home/9660465,BRIGHT MLS,VAFX1143552,N,Y,38.8421461,-77.1201117
MLS Listing,,Townhouse,506 Colecroft Ct,Alexandria,VA,22314,725000,2,2.5,COLECROFT,1504,789,1986,2,482,90,Active,,,http://www.redfin.com/VA/Alexandria/506-Colecroft-Ct-22314/home/11868770,BRIGHT MLS,VAAX249062,N,Y,38.811216,-77.05454
MLS Listing,,Condo/Co-op,3709 S George Mason Dr Unit E 804,Falls Church,VA,22041,299900,2,1.5,SKYLINE HOUSE CONDO,1209,,1980,2,248,566,Active,,,http://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-E-804/home/172624042,BRIGHT MLS,VAFX1144318,N,Y,38.8422637,-77.1168804
MLS Listing,,Condo/Co-op,3650 S Glebe Rd #238,Arlington,VA,22202,649000,2,2,ECLIPSE ON CENTER PARK,1074,,2007,2,604,551,Active,,,http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-238/home/16897539,BRIGHT MLS,VAAR166218,N,Y,38.8420971,-77.0511763
MLS Listing,,Condo/Co-op,4870 Eisenhower Ave #204,Alexandria,VA,22304,365000,2,2,EXCHANGE AT VAN DORN,1286,,2003,2,284,563,Active,,,http://www.redfin.com/VA/Alexandria/4870-Eisenhower-Ave-22304/unit-204/home/11878708,BRIGHT MLS,VAAX249088,N,Y,38.8010806,-77.1197906
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #207,Alexandria,VA,22302,319000,1,1,NORTHAMPTON PLACE,777,,2004,2,411,484,Active,,,http://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-207/home/11878918,BRIGHT MLS,VAAX249048,N,Y,38.8378637,-77.1055539
MLS Listing,,Single Family Residential,207 E Monroe Ave,Alexandria,VA,22301,1075000,3,2.5,COTTAGE PARK,2231,5200,1928,2,482,,Active,,,http://www.redfin.com/VA/Alexandria/207-E-Monroe-Ave-22301/home/11846319,BRIGHT MLS,VAAX248804,N,Y,38.8201499,-77.0598418
MLS Listing,,Condo/Co-op,525 N Fayette St #505,Alexandria,VA,22314,615000,2,2,THE MONARCH,1103,,2008,2,558,632,Active,August-2-2020 12:00 PM,August-2-2020 02:00 PM,http://www.redfin.com/VA/Alexandria/525-N-Fayette-St-22314/unit-505/home/17061447,BRIGHT MLS,VAAX248830,N,Y,38.8108239,-77.0508142
MLS Listing,,Townhouse,8037 Sky Blue Dr,Alexandria,VA,22315,475000,3,3.5,LANDSDOWNE,1822,1460,1990,2,261,102,Active,,,http://www.redfin.com/VA/Alexandria/8037-Sky-Blue-Dr-22315/home/9807335,BRIGHT MLS,VAFX1144938,N,Y,38.738559,-77.169403
MLS Listing,,Condo/Co-op,2059 Huntington Ave #707,Alexandria,VA,22303,275000,2,2,HUNTING CREEK CLUB APART,1170,,1972,2,235,636,Active,,,http://www.redfin.com/VA/Alexandria/2059-Huntington-Ave-22303/unit-707/home/9762564,BRIGHT MLS,VAFX1144998,N,Y,38.7900185,-77.0668558
MLS Listing,,Townhouse,1675 Kenwood Ave,Alexandria,VA,22302,439900,3,2.5,BEVERLY HILLS,1286,,1975,2,342,341,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Alexandria/1675-Kenwood-Ave-22302/home/11851699,BRIGHT MLS,VAAX248876,N,Y,38.83064,-77.084253
MLS Listing,,Townhouse,4840 28th St S Unit B,Arlington,VA,22206,539900,2,2,FAIRLINGTON,922,,1944,2,586,406,Active,,,http://www.redfin.com/VA/Arlington/4840-28th-St-S-22206/unit-B/home/11268212,BRIGHT MLS,VAAR166628,N,Y,38.8411582,-77.1029207
MLS Listing,,Condo/Co-op,191 Somervelle St #105,Alexandria,VA,22304,399900,2,2,MAIN STREET,1044,,2004,2,383,453,Active,,,http://www.redfin.com/VA/Alexandria/191-Somervelle-St-22304/unit-105/home/11878159,BRIGHT MLS,VAAX248932,N,Y,38.8087477,-77.1166877
MLS Listing,,Single Family Residential,1121 N Gaillard St,Alexandria,VA,22304,950000,5,3,VAUXCLEUSE,3120,12095,1964,3,304,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/1121-N-Gaillard-St-22304/home/11853409,BRIGHT MLS,VAAX249056,N,Y,38.8205626,-77.1020856
MLS Listing,,Townhouse,6468 Rockshire St,Alexandria,VA,22315,459000,3,2.5,WINDSOR PARK,1710,1654,1975,3,268,94,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/6468-Rockshire-St-22315/home/9779425,BRIGHT MLS,VAFX1144762,N,Y,38.760725,-77.166591
MLS Listing,,Townhouse,6134 Talavera Ct,Alexandria,VA,22310,525000,3,3.5,WELLINGTON COMMONS,2054,1500,1988,3,256,102,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/6134-Talavera-Ct-22310/home/9754704,BRIGHT MLS,VAFX1144420,N,Y,38.785392,-77.1336989
MLS Listing,,Single Family Residential,5207 York Rd,Alexandria,VA,22310,599900,4,2,ARDEN ACRES,2876,15884,1956,3,209,,Active,,,http://www.redfin.com/VA/Alexandria/5207-York-Rd-22310/home/9758304,BRIGHT MLS,VAFX1144184,N,Y,38.786148,-77.1245391
MLS Listing,,Townhouse,613 S Henry St,Alexandria,VA,22314,676000,3,2,JEFFERSON HOMES,1247,2818,1950,3,542,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/613-S-Henry-St-22314/home/11839984,BRIGHT MLS,VAAX248948,N,Y,38.7995126,-77.0529496
MLS Listing,,Condo/Co-op,400 Madison St #2106,Alexandria,VA,22314,595000,1,1.5,ALEXANDRIA HOUSE,996,,1975,3,597,900,Active,,,http://www.redfin.com/VA/Alexandria/400-Madison-St-22314/unit-2106/home/11841938,BRIGHT MLS,VAAX248940,N,Y,38.8121304,-77.0422223
MLS Listing,,Single Family Residential,6512 Cygnet Dr,Alexandria,VA,22307,739000,3,2.5,BELLEHAVEN TERRACE,2044,8468,1959,3,362,,Active,,,http://www.redfin.com/VA/Alexandria/6512-Cygnet-Dr-22307/home/9793047,BRIGHT MLS,VAFX1144078,N,Y,38.775382,-77.0677912
MLS Listing,,Condo/Co-op,6500 Potomac Ave Unit B2,Alexandria,VA,22307,295000,2,1,BELLE VIEW CONDO,793,,1950,3,372,371,Active,,,http://www.redfin.com/VA/Alexandria/6500-Potomac-Ave-22307/unit-B2/home/9793683,BRIGHT MLS,VAFX1143996,N,Y,38.7762607,-77.0571485
MLS Listing,,Single Family Residential,3407 Wessynton Way,Alexandria,VA,22309,849000,4,2,WESSYNTON,2521,16530,1970,3,337,69,Active,,,http://www.redfin.com/VA/Alexandria/3407-Wessynton-Way-22309/home/9826687,BRIGHT MLS,VAFX1143874,N,Y,38.7174938,-77.0908685
MLS Listing,,Condo/Co-op,3315 Wyndham Cir #4228,Alexandria,VA,22302,249900,1,1,POINTE AT PARK C,648,,1990,3,386,459,Active,,,http://www.redfin.com/VA/Alexandria/3315-Wyndham-Cir-22302/unit-4228/home/11876953,BRIGHT MLS,VAAX248850,N,Y,38.8349599,-77.1022827
MLS Listing,,Townhouse,6232 Clara Edward Ter,Alexandria,VA,22310,649900,3,3,POTTERS GLEN,2500,2903,1994,3,260,112,Active,,,http://www.redfin.com/VA/Alexandria/6232-Clara-Edward-Ter-22310/home/9781922,BRIGHT MLS,VAFX1143508,N,Y,38.7773104,-77.1524035
MLS Listing,,Condo/Co-op,1705 Belle View Blvd Unit B1,Alexandria,VA,22307,234900,1,1,BELLE VIEW CONDO,623,,1950,3,377,295,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Alexandria/1705-Belle-View-Blvd-22307/unit-B1/home/143284171,BRIGHT MLS,VAFX1142902,N,Y,38.7746729,-77.0614589
MLS Listing,,Condo/Co-op,309 Holland Ln #239,Alexandria,VA,22314,380000,1,1,ALEXANDRIA,646,,2006,3,588,376,Active,,,http://www.redfin.com/VA/Alexandria/309-Holland-Ln-22314/unit-239/home/11880118,BRIGHT MLS,VAAX248740,N,Y,38.8038764,-77.0601988
MLS Listing,,Condo/Co-op,7952 Seven Woods Dr Unit E,Alexandria,VA,22309,240000,3,2,SEQUOYAH CONDO,1201,,1976,3,200,489,Active,,,http://www.redfin.com/VA/Alexandria/7952-Seven-Woods-Dr-22309/unit-E/home/12166181,BRIGHT MLS,VAFX1140800,N,Y,38.742522,-77.096787
MLS Listing,,Townhouse,3919 El Camino Pl #30,Alexandria,VA,22309,225000,3,2,SEQUOYAH PHASE 5B,1266,,1976,3,178,457,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/3919-El-Camino-Pl-22309/unit-30/home/172618052,BRIGHT MLS,VAFX1140498,N,Y,38.738616,-77.097077
MLS Listing,,Townhouse,2783 Carter Farm Ct,Alexandria,VA,22306,545000,4,3.5,HUNTINGTON AT MOUNT VERN,2550,2800,1979,3,214,115,Active,,,http://www.redfin.com/VA/Alexandria/2783-Carter-Farm-Ct-22306/home/9819734,BRIGHT MLS,VAFX1139752,N,Y,38.7347358,-77.0801857
MLS Listing,,Single Family Residential,3221 Clayborne Ave,Alexandria,VA,22306,425000,2,1,GROVETON HEIGHTS,748,10000,1937,3,568,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/3221-Clayborne-Ave-22306/home/9789783,BRIGHT MLS,VAFX1144402,N,Y,38.767676,-77.0870018
MLS Listing,,Condo/Co-op,5340 Holmes Run Pkwy #114,Alexandria,VA,22304,299000,3,2,PAVILION ON THE PARK,1310,,1967,3,228,729,Active,,,http://www.redfin.com/VA/Alexandria/5340-Holmes-Run-Pkwy-22304/unit-114/home/11865467,BRIGHT MLS,VAAX249076,N,Y,38.8161962,-77.1241212
MLS Listing,,Condo/Co-op,7981 Audubon Ave Unit B3,Alexandria,VA,22306,139000,2,1.5,COLCHESTER TOWNE CONDO,886,,1973,3,157,482,Active,,,http://www.redfin.com/VA/Alexandria/7981-Audubon-Ave-22306/unit-B3/home/143579021,BRIGHT MLS,VAFX1144890,N,Y,38.7411032,-77.0936369
MLS Listing,,Condo/Co-op,400 Cameron Station Blvd #238,Alexandria,VA,22304,457000,2,2,CAMERON STATION,1231,,2007,3,371,576,Active,,,http://www.redfin.com/VA/Alexandria/400-Cameron-Station-Blvd-22304/unit-238/home/17061611,BRIGHT MLS,VAAX248706,N,Y,38.8058373,-77.1252488
MLS Listing,,Townhouse,2613 Farmington Dr,Alexandria,VA,22303,530000,3,2,JEFFERSON MANOR,1224,3610,1949,3,433,,Active,,,http://www.redfin.com/VA/Alexandria/2613-Farmington-Dr-22303/home/9761509,BRIGHT MLS,VAFX1142390,N,Y,38.7915314,-77.0777228
MLS Listing,,Single Family Residential,1325 N Pickett St,Alexandria,VA,22304,2300000,6,6.5,SEMINARY,6505,20000,2021,3,354,,Active,,,http://www.redfin.com/VA/Alexandria/1325-N-Pickett-St-22304/home/166876649,BRIGHT MLS,VAAX249052,N,Y,38.824018,-77.110921
MLS Listing,,Townhouse,212 Green St,Alexandria,VA,22314,899000,3,2.5,YATES GARDENS,1683,1602,1960,3,534,,Active,,,http://www.redfin.com/VA/Alexandria/212-Green-St-22314/home/11842260,BRIGHT MLS,VAAX249006,N,Y,38.795053,-77.0440221
MLS Listing,,Single Family Residential,2505 Culpeper Rd,Alexandria,VA,22308,724900,4,3,STRATFORD ON THE POTOMAC,2452,11200,1963,3,296,,Active,,,http://www.redfin.com/VA/Alexandria/2505-Culpeper-Rd-22308/home/9819222,BRIGHT MLS,VAFX1142978,N,Y,38.7269259,-77.075536
MLS Listing,,Townhouse,4325 Gingham Ct,Alexandria,VA,22310,489900,3,3.5,LOFTRIDGE,1360,1500,1983,3,360,77,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/4325-Gingham-Ct-22310/home/9755936,BRIGHT MLS,VAFX1142770,N,Y,38.791859,-77.105967
MLS Listing,,Townhouse,1547B N Van Dorn St,Alexandria,VA,22304,459000,3,2.5,ALEXANDRIA,1350,,1963,3,340,407,Active,,,http://www.redfin.com/VA/Alexandria/1547B-N-Van-Dorn-St-22304/home/11879689,BRIGHT MLS,VAAX248594,N,Y,38.8277067,-77.1164996
MLS Listing,,Townhouse,5162 Brawner Pl,Alexandria,VA,22304,709500,3,3.5,CAMERON STATION,2440,1306,2006,3,291,130,Active,,,http://www.redfin.com/VA/Alexandria/5162-Brawner-Pl-22304/home/17061873,BRIGHT MLS,VAAX249050,N,Y,38.8050298,-77.1249948
MLS Listing,,Townhouse,6018 Knights Ridge Way,Alexandria,VA,22310,499900,3,3.5,RUNNYMEADE SEC 3B,2136,1500,1986,4,234,73,Active,,,http://www.redfin.com/VA/Alexandria/6018-Knights-Ridge-Way-22310/home/9754083,BRIGHT MLS,VAFX1143494,N,Y,38.791131,-77.143547
MLS Listing,,Condo/Co-op,191 Somervelle St #304,Alexandria,VA,22304,485000,2,2,MAIN STREET,1147,,2004,4,423,499,Active,,,http://www.redfin.com/VA/Alexandria/191-Somervelle-St-22304/unit-304/home/11878177,BRIGHT MLS,VAAX248662,N,Y,38.8087477,-77.1166877
MLS Listing,,Townhouse,7782 Belvale Dr,Alexandria,VA,22315,799900,3,3,CREST OF ALEXANDRIA,3642,2160,2019,4,220,195,Active,,,http://www.redfin.com/VA/Kingstowne/7782-Belvale-Dr-22315/home/167781879,BRIGHT MLS,VAFX1141442,N,Y,38.747431,-77.152714
MLS Listing,,Condo/Co-op,203 Yoakum Pkwy #1623,Alexandria,VA,22304,325000,2,2,WATERGATE AT LANDMARK,1309,,1975,4,248,929,Active,,,http://www.redfin.com/VA/Alexandria/203-Yoakum-Pkwy-22304/unit-1623/home/11858051,BRIGHT MLS,VAAX248896,N,Y,38.8123839,-77.1399576
MLS Listing,,Condo/Co-op,307 Yoakum Pkwy #304,Alexandria,VA,22304,249900,1,1,WATERGATE AT LANDMARK,987,,1977,4,253,737,Active,,,http://www.redfin.com/VA/Alexandria/307-Yoakum-Pkwy-22304/unit-304/home/11859576,BRIGHT MLS,VAAX248950,N,Y,38.8083926,-77.1393006
MLS Listing,,Townhouse,5922 Williamsburg Rd,Alexandria,VA,22303,525000,3,2,JEFFERSON MANOR,1404,3706,1947,4,374,,Active,,,http://www.redfin.com/VA/Alexandria/5922-Williamsburg-Rd-22303/home/9761277,BRIGHT MLS,VAFX1144584,N,Y,38.7888779,-77.0779075
MLS Listing,,Condo/Co-op,400 Madison St #305,Alexandria,VA,22314,499000,1,1,ALEXANDRIA HOUSE,777,,1975,4,642,509,Active,,,http://www.redfin.com/VA/Alexandria/400-Madison-St-22314/unit-305/home/11841756,BRIGHT MLS,VAAX248438,N,Y,38.8121304,-77.0422223
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 702S,Falls Church,VA,22041,255000,1,1,SKYLINE PLAZA SOUTH COND,956,,1975,5,267,520,Active,,,http://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-702S/home/9658082,BRIGHT MLS,VAFX1142682,N,Y,38.84292,-77.1137662
MLS Listing,,Single Family Residential,7814 Friars Ct,Alexandria,VA,22306,655000,5,3,SHERWOOD FOREST,1600,10979,1967,6,409,,Active,,,http://www.redfin.com/VA/Alexandria/7814-Friars-Ct-22306/home/9817260,BRIGHT MLS,VAFX1144040,N,Y,38.7434934,-77.0740072
MLS Listing,,Townhouse,6628 Cypress Point Rd,Alexandria,VA,22312,474900,2,2.5,PINECREST SEC 6 SEC 7,1458,2175,1985,6,326,89,Active,,,http://www.redfin.com/VA/Alexandria/6628-Cypress-Point-Rd-22312/home/9719690,BRIGHT MLS,VAFX1144134,N,Y,38.8259169,-77.1691419
MLS Listing,,Condo/Co-op,2451 Midtown Ave #1321,Alexandria,VA,22303,334900,1,1,MIDTOWN ALEXANDRIA STATI,805,,2007,7,416,362,Active,,,http://www.redfin.com/VA/Alexandria/2451-Midtown-Ave-22303/unit-1321/home/17110657,BRIGHT MLS,VAFX1144108,N,Y,38.7966455,-77.0743261
MLS Listing,,Condo/Co-op,27 Canterbury Sq #102,Alexandria,VA,22304,239900,2,1,CANTERBURY SQUARE,970,,1965,7,247,584,Active,,,http://www.redfin.com/VA/Alexandria/27-Canterbury-Sq-22304/unit-102/home/11866550,BRIGHT MLS,VAAX248920,N,Y,38.8138331,-77.12197
MLS Listing,,Condo/Co-op,7505 Ashby Ln Unit K,Alexandria,VA,22315,339500,2,2,STRATFORD PLACE AT KINGS,1190,,1990,7,285,395,Active,,,http://www.redfin.com/VA/Alexandria/7505-Ashby-Ln-22315/unit-K/home/9786119,BRIGHT MLS,VAFX1143870,N,Y,38.753423,-77.149271
MLS Listing,,Single Family Residential,3301 Arundel Ave,Alexandria,VA,22306,599900,4,3.5,VALLEY VIEW,1204,11540,1963,7,498,,Active,,,http://www.redfin.com/VA/Alexandria/3301-Arundel-Ave-22306/home/9789853,BRIGHT MLS,VAFX1144058,N,Y,38.7654992,-77.0873166
MLS Listing,,Condo/Co-op,501 Slaters Ln #610,Alexandria,VA,22314,470000,2,2,MARINA TOWERS,1172,,1970,7,401,829,Active,,,http://www.redfin.com/VA/Alexandria/501-Slaters-Ln-22314/unit-610/home/11864833,BRIGHT MLS,VAAX248912,N,Y,38.8225196,-77.0417487
MLS Listing,,Condo/Co-op,203 Yoakum Pkwy #510,Alexandria,VA,22304,259900,1,1.5,WATERGATE AT LANDMARK,1211,,1975,7,215,900,Active,,,http://www.redfin.com/VA/Alexandria/203-Yoakum-Pkwy-22304/unit-510/home/11857852,BRIGHT MLS,VAAX248914,N,Y,38.8123839,-77.1399576
MLS Listing,,Condo/Co-op,6301 Stevenson Ave #107,Alexandria,VA,22304,199900,1,1,OLYMPUS INCL,800,,1974,7,250,611,Active,,,http://www.redfin.com/VA/Alexandria/6301-Stevenson-Ave-22304/unit-107/home/11855102,BRIGHT MLS,VAAX248910,N,Y,38.8137877,-77.1400541
MLS Listing,,Condo/Co-op,3311 Wyndham Cir #1192,Alexandria,VA,22302,282500,1,1,POINTE AT PARK C,827,,1990,8,342,459,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/3311-Wyndham-Cir-22302/unit-1192/home/11876677,BRIGHT MLS,VAAX248734,N,Y,38.8354562,-77.101952
MLS Listing,,Single Family Residential,607 Johnston Pl,Alexandria,VA,22301,1150000,4,4,ROSEMONT PARK,2721,5096,1920,8,423,,Active,,,http://www.redfin.com/VA/Alexandria/607-Johnston-Pl-22301/home/11847993,BRIGHT MLS,VAAX248178,N,Y,38.8126631,-77.0658229
MLS Listing,,Condo/Co-op,6103-N Wigmore Ln,Alexandria,VA,22315,375000,2,2,STRATFORD PLACE AT KINGS,1194,,1994,8,314,398,Active,,,http://www.redfin.com/VA/Alexandria/6103-Wigmore-Ln-22315/unit-N/home/58481164,BRIGHT MLS,VAFX1143280,N,Y,38.752462,-77.151579
MLS Listing,,Single Family Residential,2633 Childs Ln,Alexandria,VA,22308,799000,5,3,STRATFORD ON THE POTOMAC,2921,12830,1965,8,274,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/2633-Childs-Ln-22308/home/9819129,BRIGHT MLS,VAFX1143030,N,Y,38.7287975,-77.0785937
MLS Listing,,Condo/Co-op,6101 Edsall Rd #1501,Alexandria,VA,22304,283900,2,2,ALEXANDRIA KNOLLS,1406,,1975,8,202,910,Active,,,http://www.redfin.com/VA/Alexandria/6101-Edsall-Rd-22304/unit-1501/home/11854928,BRIGHT MLS,VAAX248722,N,Y,38.8086409,-77.1378878
MLS Listing,,Condo/Co-op,3300 S 28th St #404,Alexandria,VA,22302,215000,1,1,BOLLING BROOK,675,,1961,8,319,362,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/3300-S-28th-St-22302/unit-404/home/11868945,BRIGHT MLS,VAAX248816,N,Y,38.8392597,-77.1076295
MLS Listing,,Single Family Residential,4207 Robertson Blvd,Alexandria,VA,22309,659900,6,3,MT VERNON GROVE,2333,15000,1960,8,283,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/4207-Robertson-Blvd-22309/home/9826947,BRIGHT MLS,VAFX1142610,N,Y,38.7064471,-77.1051201
MLS Listing,,Condo/Co-op,4 S Van Dorn St #206,Alexandria,VA,22304,222500,2,1.5,TWENTY-ONE,1116,,1963,8,199,638,Active,,,http://www.redfin.com/VA/Alexandria/4-S-Van-Dorn-St-22304/unit-206/home/11879366,BRIGHT MLS,VAAX248422,N,Y,38.814042,-77.1294581
MLS Listing,,Single Family Residential,8201 Hensley Ct,Alexandria,VA,22308,745000,4,3.5,HENSLEY ESTATE,2578,12048,1982,8,289,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/8201-Hensley-Ct-22308/home/9819771,BRIGHT MLS,VAFX1143626,N,Y,38.7356261,-77.0669921
MLS Listing,,Condo/Co-op,2451 Midtown Ave #1004,Alexandria,VA,22303,435000,2,2,MIDTOWN ALEXANDRIA STATI,1158,,2007,8,376,536,Active,,,http://www.redfin.com/VA/Alexandria/2451-Midtown-Ave-22303/unit-1004/home/17110682,BRIGHT MLS,VAFX1143806,N,Y,38.7966455,-77.0743261
MLS Listing,,Condo/Co-op,4600 Duke St #711,Alexandria,VA,22304,180000,1,1,FORTY SIX HUNDRED,789,,1967,8,228,491,Active,,,http://www.redfin.com/VA/Alexandria/4600-Duke-St-22304/unit-711/home/11858276,BRIGHT MLS,VAAX248784,N,Y,38.8110544,-77.1117204
MLS Listing,,Condo/Co-op,5902 Mount Eagle Dr #609,Alexandria,VA,22303,425000,2,2,MONTEBELLO CONDO,1120,,1982,8,379,729,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/5902-Mt-Eagle-Dr-22303/unit-609/home/9763117,BRIGHT MLS,VAFX1131192,N,Y,38.7888145,-77.0711164
MLS Listing,,Single Family Residential,7917 Fitzroy St,Alexandria,VA,22309,545000,4,3,MOUNT VERNON VALLEY,1628,8748,1974,8,335,,Active,,,http://www.redfin.com/VA/Alexandria/7917-Fitzroy-St-22309/home/9811479,BRIGHT MLS,VAFX1142738,N,Y,38.7416915,-77.1172574
MLS Listing,,Condo/Co-op,9 Canterbury Sq #401,Alexandria,VA,22304,198000,1,1,CANTERBURY SQUARE,761,,1965,9,260,458,Active,,,http://www.redfin.com/VA/Alexandria/9-Canterbury-Sq-22304/unit-401/home/11865233,BRIGHT MLS,VAAX248886,N,Y,38.8135219,-77.1220655
MLS Listing,,Single Family Residential,6515 Berkshire Dr,Alexandria,VA,22310,520000,3,2,VIRGINIA HILLS,1475,15066,1952,9,353,,Active,,,http://www.redfin.com/VA/Alexandria/6515-Berkshire-Dr-22310/home/9789280,BRIGHT MLS,VAFX1143194,N,Y,38.775504,-77.095859
MLS Listing,,Townhouse,7137 N Cold Spring Pl,Alexandria,VA,22306,410000,3,2.5,WOODSTONE SEC 6,1278,1440,1988,9,321,73,Active,,,http://www.redfin.com/VA/Alexandria/7137-Cold-Spring-Pl-22306/home/9791147,BRIGHT MLS,VAFX1142496,N,Y,38.763427,-77.099969
MLS Listing,,Condo/Co-op,501 Slaters Ln #307,Alexandria,VA,22314,424900,1,1,MARINA TOWERS,841,,1970,9,505,571,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/501-Slaters-Ln-22314/unit-307/home/11864953,BRIGHT MLS,VAAX248642,N,Y,38.8225196,-77.0417487
MLS Listing,,Single Family Residential,821 Fontaine St,Alexandria,VA,22302,2375000,6,6.5,TIMBER BRANCH PARK,1848,14974,1956,9,1285,,Active,,,http://www.redfin.com/VA/Alexandria/821-Fontaine-St-22302/home/11849676,BRIGHT MLS,VAAX248606,N,Y,38.8239015,-77.0751988
MLS Listing,,Condo/Co-op,5300 Holmes Run Pkwy #1412,Alexandria,VA,22304,239900,1,1,GREENHOUSE,816,,1975,9,294,472,Active,,,http://www.redfin.com/VA/Alexandria/5300-Holmes-Run-Pkwy-22304/unit-1412/home/11855806,BRIGHT MLS,VAAX248710,N,Y,38.8148621,-77.1222753
MLS Listing,,Condo/Co-op,6641 Wakefield Dr #502,Alexandria,VA,22307,289900,3,2,RIVER TOWERS CONDO,1362,,1963,9,213,972,Active,,,http://www.redfin.com/VA/Alexandria/6641-Wakefield-Dr-22307/unit-502/home/9794025,BRIGHT MLS,VAFX1143604,N,Y,38.77217,-77.058763
MLS Listing,,Single Family Residential,304 Princeton Blvd,Alexandria,VA,22314,825000,4,2,COLLEGE PARK,2260,8449,1953,9,365,,Active,,,http://www.redfin.com/VA/Alexandria/304-Princeton-Blvd-22314/home/11851354,BRIGHT MLS,VAAX248868,N,Y,38.8123534,-77.0849336
MLS Listing,,Condo/Co-op,6301 Edsall Rd #324,Alexandria,VA,22312,449000,2,2,ISABELLA AT MONTICELLO M,1548,,2012,9,290,847,Active,,,http://www.redfin.com/VA/Alexandria/6301-Edsall-Rd-22312/unit-324/home/50277948,BRIGHT MLS,VAFX1143106,N,Y,38.8005144,-77.144193
MLS Listing,,Single Family Residential,5700 Chapin Ave,Alexandria,VA,22303,699000,5,2,SOMERVILLE HILL,1870,12318,1955,9,374,,Active,,,http://www.redfin.com/VA/Alexandria/5700-Chapin-Ave-22303/home/9756473,BRIGHT MLS,VAFX1139444,N,Y,38.796692,-77.0847088
